,bus_i,l_ren,c_vec,county,carb_inten_no_renew,pd,kV,carb_inten_inc_all,Type,Import,Lat,Lon
0,1,29.087800093240773,0.5998553232252124,Alameda County,0.22228869453189623,30.9526188,115,0.01339234390933563,'Substation',' ',37.77243572,-122.2429162
1,2,5.087685685152534,0.5127875849405702,Alameda County,0.2566650890569815,6.6641182,66,0.06071548848212897,'Substation',' ',37.77848161,-121.6259513
2,3,-2.0895720847455586,0.6797034524497771,Alameda County,0.3402113317068286,0.0,66,0.0,'Substation',' ',37.7483765,-121.6772083
3,4,10.424786077204233,0.6679308811657317,Alameda County,0.23821844308530235,12.4602263,230,0.038914172920567945,'Substation',' ',37.69128098,-122.0612774
4,5,61.77953659584821,0.3828346512813548,Alameda County,0.17605447299211469,63.3873484,115,0.004465598687993789,'Substation',' ',37.59578193,-122.0174353
5,6,-1.535349455266317,0.24173641199696236,Trinity County,0.13613237851932972,0.0,66,0.0,'Substation',' ',40.09403073,-123.5091868
6,7,69.06394030682395,0.6555106377113747,Alameda County,0.218799571683517,71.1195504,115,0.006324092396613809,'Substation',' ',37.55699202,-122.05794
7,8,34.02841727044272,0.6368390585074832,Alameda County,0.21603751040093316,35.9438477,115,0.0115125354636906,'Substation',' ',37.73868954,-122.1937991
8,9,2.709895351851973,0.41180285757184587,Alameda County,0.1893761048635493,4.43936653,115,0.07377640773253454,'Substation',' ',37.49369132,-121.9394285
9,10,10.471528625262575,1.1853452505316586,Alameda County,0.274435341871518,13.6249369,115,0.0635163806107637,'Substation',' ',37.67126804,-122.1595387
10,11,1.6827313451062262,0.5181689650699569,Alameda County,0.22464202070687245,3.43751323,115,0.114675267307219,'Substation',' ',37.876174,-122.245764
11,12,1.474061296931549,0.411808690035754,Alameda County,0.18937878704332634,3.20355697,66,0.10223941569622987,'Substation',' ',37.66794608,-121.8318768
12,13,17.064618060102163,0.507450114601134,Alameda County,0.23336148438202226,19.1957843,115,0.02590840308657835,'Substation',' ',37.59531056,-122.0174915
13,14,19.23563939974841,0.5768016438646086,Alameda County,0.21037142264515135,21.0585249,66,0.01821034558822042,'Substation',' ',37.70853376,-121.9070045
14,15,11.94465487216738,0.5225315628140542,Alameda County,0.2385040870978281,13.6468707,66,0.029749342613812017,'Substation',' ',37.68002781,-121.7805048
15,16,10.642958255446217,0.4886166570378726,Alameda County,0.22330022953565548,12.3105424,66,0.030248214103781427,'Substation',' ',37.71164362,-121.8938504
16,17,23.744012902494994,0.4886170534643469,Alameda County,0.2233004107045154,25.4115984,66,0.014653644395614299,'Substation',' ',37.67255501,-121.859528
17,18,-2.089572084745559,0.6797034524497774,Alameda County,0.34021133170682866,0.0,230,0.0,'Substation',' ',37.79905699,-121.6199438
18,19,23.37674695822373,0.7789038223886192,Alameda County,0.2886387886228112,25.7981882,115,0.027091897358420613,'Substation',' ',37.71062477,-122.1481883
19,20,37.367380535271394,0.8312018203452314,Alameda County,0.23913779762442322,39.7292507,115,0.014216538684129594,'Substation',' ',37.76299826,-122.2144948
20,21,4.563063688042128,0.9255936517883671,Alameda County,0.2740923558897902,6.99068716,115,0.09518277980591043,'Substation',' ',37.58690266,-121.869684
21,22,2.416591887120062,0.6180317490381549,Alameda County,0.20362294853082874,4.53980288,115,0.09523199446124,'Substation',' ',37.60924399,-121.842671
22,23,-2.0895720847455586,0.6797034524497771,Alameda County,0.3402113317068286,0.0,66,0.0,'Substation',' ',37.71111924,-121.7158749
23,24,2.2866657905110386,0.5144035865160752,Alameda County,0.23655918299512604,4.44703491,66,0.11492042770453732,'Substation',' ',37.66968929,-121.8544376
24,25,0.5628646647646554,0.5002188840251558,Amador County,0.20213011172249043,2.41934082,66,0.1551041215713707,'Substation',' ',38.408767,-120.822098
25,26,1.0800173936689095,0.5002240441990233,Amador County,0.20213219686272343,2.9365127,66,0.12779017599141937,'Substation',' ',38.34219061,-120.9349804
26,27,1.0198097288257248,0.5002174925928676,Amador County,0.2021295494678997,2.87628072,66,0.13046280303484475,'Substation',' ',38.37390104,-120.9575497
27,28,0.0,0.0,Amador County,0.0,0.0,66,0.0,'Substation',' ',38.27717343,-120.9138995
28,29,2.6048100319581593,0.5002186719195199,Amador County,0.202130026014139,4.4612854,66,0.08411239828702857,'Substation',' ',38.36910799,-120.796754
29,30,0.6446629991709942,0.5002158758276827,Amador County,0.20212889616004212,2.50112799,66,0.15003039462847706,'Substation',' ',38.36863575,-120.8054803
30,31,-0.44452823597572033,0.5002375190656716,Amador County,0.20213764183169203,1.41201708,66,0.26577418746592335,'Substation',' ',38.48076425,-120.8449436
31,32,-2.460797038393425,0.6630503413072507,Amador County,0.2679275889938814,0.0,115,0.0,'Substation',' ',38.4984199,-120.2184202
32,33,0.8469208616039261,0.5002343779849393,Amador County,0.20213637257333403,2.70345452,66,0.13881238855406514,'Substation',' ',38.4127977,-120.6602339
33,34,-3.5251378970973386,1.551060674722829,San Joaquin County,0.4399997349599803,0.0,115,0.0,'Substation',' ',37.71296547,-121.4775277
34,35,0.0,0.0,Butte County,0.0,0.0,66,0.0,'Substation',' ',39.48122633,-121.5654854
35,36,3.5910297783611806,0.39504719661432125,Butte County,0.31530544482601264,4.50915638,66,0.06420054931346678,'Substation',' ',39.36471317,-121.6856152
36,37,5.887977639006621,0.4991502827271529,Butte County,0.32440110101143493,7.04879225,66,0.05342327089813331,'Substation',' ',39.47437782,-121.5747818
37,38,0.5164206536643359,0.39505791249016387,Butte County,0.3153139976623021,1.43457216,66,0.2018065246173206,'Substation',' ',39.4087526,-121.6886266
38,39,1.4146727835719946,0.0,Santa Barbara County,0.0,3.26881292,115,0.0,'Substation',' ',34.64326979,-120.4372802
39,40,-1.1171226679711028,0.49153397390728515,Butte County,0.43910818371901494,0.0,66,0.0,'Substation',' ',39.81095374,-121.9196266
40,41,0.7536222811195195,0.4991659295186066,Butte County,0.3244112699656568,1.91447328,66,0.19670848933849727,'Substation',' ',39.38767374,-121.4031757
41,42,1.8049808492792496,0.3950517872567225,Butte County,0.3153091088301031,2.72311812,115,0.10631086565376861,'Substation',' ',39.71220645,-121.8133571
42,43,-1.540220931656367,0.6635178972347414,Butte County,0.4134586716251863,0.0,115,0.0,'Substation',' ',39.71884016,-121.8209206
43,44,3.1306184008582605,0.6345211791309477,Butte County,0.4123795503040313,4.60624905,115,0.13210746898453443,'Substation',' ',39.72551493,-121.8470758
44,45,-1.8252393737005126,0.5951596509669836,Riverside County,0.26339224532849503,0.0,115,0.0,'Substation',' ',33.81774602,-116.3674057
