,bus_i,l_ren,c_vec,county,carb_inten_no_renew,pd,kV,carb_inten_inc_all,Type,Import,Lat,Lon
0,1,25.731135847518487,0.38809801318740833,Alameda County,0.16914062500710986,27.1372653,115,0.00876409659574755,'Substation',' ',37.77243572,-122.2429162
1,2,4.667306901567741,0.33289852360591243,Alameda County,0.21411481369796814,5.84267018,66,0.04307323220989279,'Substation',' ',37.77848161,-121.6259513
2,3,-1.7058050000905844,0.4831357049432162,Alameda County,0.31074487905273473,0.0,66,0.0,'Substation',' ',37.7483765,-121.6772083
3,4,9.35744090973492,0.4460324475218476,Alameda County,0.18674072615799223,10.924325,230,0.026784361763450455,'Substation',' ',37.69128098,-122.0612774
4,5,54.37276796440491,0.22854328294081938,Alameda County,0.13140818360671458,55.5739499,115,0.0028402720451178335,'Substation',' ',37.59578193,-122.0174353
5,6,-1.2516985370717975,0.09200244818219694,Trinity County,0.06174010076386641,0.0,66,0.0,'Substation',' ',40.09403073,-123.5091868
6,7,60.82167333852864,0.4370244366634287,Alameda County,0.17806071821223812,62.3530474,115,0.004373123313250967,'Substation',' ',37.55699202,-122.05794
7,8,30.102306166563057,0.40752755753940373,Alameda County,0.16277824788400283,31.5132537,115,0.007288094385160903,'Substation',' ',37.73868954,-122.1937991
8,9,2.564969012483099,0.25251672878982234,Alameda County,0.14519247397514856,3.89215102,115,0.04950908587475186,'Substation',' ',37.49369132,-121.9394285
9,10,9.56419274198754,0.8234620046617351,Alameda County,0.22268769124850685,11.9454684,115,0.044391794507535894,'Substation',' ',37.67126804,-122.1595387
10,11,1.6398109981756646,0.33601588500126384,Alameda County,0.1708053141447564,3.01379049,115,0.07786971241305773,'Substation',' ',37.876174,-122.245764
11,12,1.4814600431808091,0.25252256028957903,Alameda County,0.1451958269802374,2.8086727,66,0.06861096320888525,'Substation',' ',37.66794608,-121.8318768
12,13,15.086338498572381,0.3316877316042071,Alameda County,0.19071434423223416,16.8296289,115,0.019755069329818464,'Substation',' ',37.59531056,-122.0174915
13,14,17.102363756929304,0.3643136814434081,Alameda County,0.15567003701420198,18.4627602,66,0.011470276510811436,'Substation',' ',37.70853376,-121.9070045
14,15,10.67322774729198,0.3342000085114979,Alameda County,0.1908715597329475,11.9646985,66,0.020602695247094075,'Substation',' ',37.68002781,-121.7805048
15,16,9.537963472265913,0.3126651828141628,Alameda County,0.1787021446410743,10.7930918,66,0.020781267140324557,'Substation',' ',37.71164362,-121.8938504
16,17,21.024130491474143,0.3126641815886727,Alameda County,0.17870157239589904,22.2792548,66,0.010067333467809088,'Substation',' ',37.67255501,-121.859528
17,18,-1.7058152416516452,0.48313860566388633,Alameda County,0.31074674474819997,0.0,230,0.0,'Substation',' ',37.79905699,-121.6199438
18,19,20.63307003206919,0.5479025626970552,Alameda County,0.2387865403805262,22.6181921,115,0.020957485405486233,'Substation',' ',37.71062477,-122.1481883
19,20,33.084215364156684,0.5473449703729018,Alameda County,0.18533911107683387,34.8320517,115,0.009300124941907767,'Substation',' ',37.76299826,-122.2144948
20,21,4.356834975032788,0.7032452318516594,Alameda County,0.26688087941723265,6.12898483,115,0.07716659852668797,'Substation',' ',37.58690266,-121.869684
21,22,2.3371421192936013,0.511857309616654,Alameda County,0.20300990980843647,3.98020717,115,0.0838043030190562,'Substation',' ',37.60924399,-121.842671
22,23,-1.7058223485538604,0.48314061855411206,Alameda County,0.3107480394058363,0.0,66,0.0,'Substation',' ',37.71111924,-121.7158749
23,24,2.1211370242873278,0.3382417510302451,Alameda County,0.1944827848401421,3.89887416,66,0.08867669349634463,'Substation',' ',37.66968929,-121.8544376
24,25,0.6772025593957449,0.2871157872885776,Amador County,0.13718227238068795,2.12112243,66,0.09338461853195366,'Substation',' ',38.408767,-120.822098
