,bus_i,l_ren,c_vec,county,carb_inten_no_renew,pd,kV,carb_inten_inc_all,Type,Import,Lat,Lon
0,1,28.734685657916405,0.16032758982617265,Alameda County,0.06803749474722035,29.5307079,115,0.0018340013824874528,'Substation',' ',37.77243572,-122.2429162
1,2,5.62217251962704,0.09747741884078098,Alameda County,0.08449863335637436,6.35797992,66,0.009779005364493462,'Substation',' ',37.77848161,-121.6259513
2,3,-1.5310409335510795,0.20282742232069484,Alameda County,0.17582164358792723,0.0,66,0.0,'Substation',' ',37.7483765,-121.6772083
3,4,10.913279521427203,0.19619042383317553,Alameda County,0.08127056652609743,11.8878246,230,0.006662432640605361,'Substation',' ',37.69128098,-122.0612774
4,5,59.835225502556405,0.04593504080269428,Alameda County,0.03725608934504386,60.4754412,115,0.0003944069319837902,'Substation',' ',37.59578193,-122.0174353
5,6,-1.0577334111797962,0.04019386962483225,Trinity County,0.03191637585582878,0.0,66,0.0,'Substation',' ',40.09403073,-123.5091868
6,7,67.00658825451407,0.1971151877598485,Alameda County,0.09770008065435141,67.8524387,115,0.0012179320055226504,'Substation',' ',37.55699202,-122.05794
7,8,33.537279472949294,0.17015746850896318,Alameda County,0.06314835225427862,34.2926483,115,0.001390977341709111,'Substation',' ',37.73868954,-122.1937991
8,9,3.4343919518915067,0.057473899910812865,Alameda County,0.04661480021935145,4.23542951,115,0.008816155634573306,'Substation',' ',37.49369132,-121.9394285
9,10,11.382566798170231,0.5138259215278946,Alameda County,0.12338418216515824,12.9990304,115,0.015343147402094859,'Substation',' ',37.67126804,-122.1595387
10,11,2.3679806997123514,0.18387597426604474,Alameda County,0.0836716807366415,3.2795997,115,0.02325792807747983,'Substation',' ',37.876174,-122.245764
11,12,2.255321486395425,0.05747619126093348,Alameda County,0.046616658642536064,3.05639098,66,0.012218064827659483,'Substation',' ',37.66794608,-121.8318768
12,13,16.98180821204606,0.09558114965000808,Alameda County,0.07752207876244752,18.3139623,115,0.005638941067934908,'Substation',' ',37.59531056,-122.0174915
13,14,19.37127242759626,0.12565319572165104,Alameda County,0.05369126528817265,20.0911318,66,0.0019237423216698346,'Substation',' ',37.70853376,-121.9070045
14,15,12.215042035730173,0.10187368803329738,Alameda County,0.07021888707762433,13.0199567,66,0.004341044537996572,'Substation',' ',37.68002781,-121.7805048
15,16,10.996065205982056,0.0972298087054238,Alameda County,0.06662917335340268,11.7450169,66,0.004248783350328441,'Substation',' ',37.71164362,-121.8938504
16,17,23.495278102003844,0.0972301597391239,Alameda County,0.06662941390807997,24.2442325,66,0.0020583201626350783,'Substation',' ',37.67255501,-121.859528
17,18,-1.5310380908272134,0.20282704572569896,Alameda County,0.17582131713526913,0.0,230,0.0,'Substation',' ',37.79905699,-121.6199438
18,19,23.052416202743682,0.3143313419473077,Alameda County,0.13339137106603882,24.613063,115,0.00845798087120821,'Substation',' ',37.71062477,-122.1481883
19,20,36.90460882111932,0.2584874059478973,Alameda County,0.08094549536514581,37.9041565,115,0.0021345648994478593,'Substation',' ',37.76299826,-122.2144948
20,21,5.689802863522845,0.4257354018445658,Alameda County,0.20847326624637869,6.66954683,115,0.03062433325423927,'Substation',' ',37.58690266,-121.869684
21,22,3.3849155351541547,0.3515990223753176,Alameda County,0.17532756697965188,4.33125202,115,0.038307369939673534,'Substation',' ',37.60924399,-121.842671
22,23,-1.5310185145132198,0.20282445231802515,Alameda County,0.17581906903097197,0.0,66,0.0,'Substation',' ',37.71111924,-121.7158749
23,24,2.849445276737094,0.09996835474536328,Alameda County,0.08108036677419997,4.24274566,66,0.026626462002341617,'Substation',' ',37.66968929,-121.8544376
24,25,1.4715025244272728,0.037836889093077,Amador County,0.02679342425318267,2.30820043,66,0.009712328992053541,'Substation',' ',38.408767,-120.822098
25,26,1.964938692330564,0.03783587757880114,Amador County,0.02679270796989985,2.80161423,66,0.008001388309030733,'Substation',' ',38.34219061,-120.9349804
26,27,1.9074629452638154,0.037836364935918465,Amador County,0.026793053081940497,2.74414926,66,0.00816915507127326,'Substation',' ',38.37390104,-120.9575497
27,28,0.0,0.0,Amador County,0.0,0.0,66,0.0,'Substation',' ',38.27717343,-120.9138995
28,29,3.419667655976606,0.03783580189370702,Amador County,0.02679265437503826,4.25634152,66,0.00526666235734922,'Substation',' ',38.36910799,-120.796754
29,30,1.5495327974529984,0.037836873580875605,Amador County,0.02679341326853249,2.38623036,66,0.00939472732804205,'Substation',' ',38.36863575,-120.8054803
30,31,0.5104905136122582,0.037835215475372934,Amador County,0.02679223911480957,1.34715141,66,0.01663956896577148,'Substation',' ',38.48076425,-120.8449436
31,32,-1.7409781819585408,0.07872996686795974,Amador County,0.05575102642670022,0.0,115,0.0,'Substation',' ',38.4984199,-120.2184202
32,33,1.7425511947505286,0.03783749007465186,Amador County,0.02679384982607441,2.57926239,66,0.008691909051296466,'Substation',' ',38.4127977,-120.6602339
33,34,-2.0430537136269757,0.8989436339958693,San Joaquin County,0.4399999947614299,0.0,115,0.0,'Substation',' ',37.71296547,-121.4775277
34,35,0.0,0.0,Butte County,0.0,0.0,66,0.0,'Substation',' ',39.48122633,-121.5654854
35,36,3.8836885972563278,0.15934961802631098,Butte County,0.18903322273458348,4.30201336,66,0.01838145803692167,'Substation',' ',39.36471317,-121.6856152
36,37,6.224976781836146,0.21506851678561564,Butte County,0.20668612159090988,6.72498266,66,0.01536721817069251,'Substation',' ',39.47437782,-121.5747818
