,bus_i,l_ren,c_vec,county,carb_inten_no_renew,pd,kV,carb_inten_inc_all,Type,Import,Lat,Lon
0,1,29.069524075060077,0.19392372719192572,Alameda County,0.08613046397593671,29.9579245,115,0.002554193659059892,'Substation',' ',37.77243572,-122.2429162
1,2,5.664908851030647,0.1563558064451021,Alameda County,0.12501350382303802,6.44995993,66,0.01521590631990412,'Substation',' ',37.77848161,-121.6259513
2,3,-1.5363565101669177,0.3059906133110466,Alameda County,0.2446532660135345,0.0,66,0.0,'Substation',' ',37.7483765,-121.6772083
3,4,10.989217579661474,0.2366962227006146,Alameda County,0.10184173382848008,12.0598041,230,0.009040809165770339,'Substation',' ',37.69128098,-122.0612774
4,5,60.62670175755941,0.07843065165549586,Alameda County,0.05821851353398399,61.3503309,115,0.0006866892550495259,'Substation',' ',37.59578193,-122.0174353
5,6,-1.100964458147231,0.04183664940959478,Trinity County,0.032445723307197416,0.0,66,0.0,'Substation',' ',40.09403073,-123.5091868
6,7,67.8673617520359,0.23411913453006825,Alameda County,0.10803757301311742,68.8340505,115,0.0015172535312175247,'Substation',' ',37.55699202,-122.05794
7,8,33.937930988178,0.2012363067472757,Alameda County,0.08002068894158541,34.7887552,115,0.0019570559281804185,'Substation',' ',37.73868954,-122.1937991
8,9,3.4120997807866926,0.0958778377744329,Alameda County,0.07116943539622887,4.29670288,115,0.014652328745795265,'Substation',' ',37.49369132,-121.9394285
9,10,11.437981494064115,0.5641042082327551,Alameda County,0.14059086302969176,13.1870856,115,0.018647642340495877,'Substation',' ',37.67126804,-122.1595387
10,11,2.3485442952508424,0.20504101144993575,Alameda County,0.10042044794343358,3.32704522,115,0.02953416460518514,'Substation',' ',37.876174,-122.245764
11,12,2.2160194758431127,0.09587618868829198,Alameda County,0.07116821129134403,3.10060736,66,0.02030393730518666,'Substation',' ',37.66794608,-121.8318768
12,13,17.16273528129054,0.15349207878422583,Alameda County,0.1139360757234332,18.5789079,115,0.008684748941714369,'Substation',' ',37.59531056,-122.0174915
13,14,19.564944075386393,0.15971988508355497,Alameda County,0.07091050273794658,20.3817875,66,0.0028418890098592655,'Substation',' ',37.70853376,-121.9070045
14,15,12.33514286754491,0.15332478967578778,Alameda County,0.10348293395562785,13.2083146,66,0.006841022148395163,'Substation',' ',37.68002781,-121.7805048
15,16,11.096447613731922,0.1427201039866713,Alameda County,0.0964343623314684,11.9149305,66,0.0066244511637295715,'Substation',' ',37.71164362,-121.8938504
16,17,23.776484240784132,0.14272067469554836,Alameda County,0.09643474795301087,24.5949704,66,0.003209213314077021,'Substation',' ',37.67255501,-121.859528
17,18,-1.536362685267569,0.30599184318368555,Alameda County,0.24465424935205804,0.0,230,0.0,'Substation',' ',37.79905699,-121.6199438
18,19,23.320826302317585,0.3598000258829176,Alameda County,0.15980377242429572,24.9691367,115,0.010549272201142665,'Substation',' ',37.71062477,-122.1481883
19,20,37.33676611235931,0.3011193237418942,Alameda County,0.09901824318968161,38.4525106,115,0.0028731299280820573,'Substation',' ',37.76299826,-122.2144948
20,21,5.638234298632499,0.47482028852993047,Alameda County,0.2136480342291337,6.76603425,115,0.03561203412669381,'Substation',' ',37.58690266,-121.869684
21,22,3.3144653301977742,0.37477443644715397,Alameda County,0.17251423240031916,4.39391165,115,0.042381337657991,'Substation',' ',37.60924399,-121.842671
22,23,-1.5363565101669174,0.3059906133110466,Alameda County,0.24465326601353443,0.0,66,0.0,'Substation',' ',37.71111924,-121.7158749
23,24,2.8316271939437496,0.159596879541212,Alameda County,0.11846762579972242,4.30412488,66,0.04052933168209306,'Substation',' ',37.66968929,-121.8544376
24,25,1.3978604876932792,0.07326005850542787,Amador County,0.045716776047419784,2.34159284,66,0.018425235959942134,'Substation',' ',38.408767,-120.822098
25,26,1.8984095743063594,0.07326028078443816,Amador County,0.04571691475710607,2.84214479,66,0.015180318244499174,'Substation',' ',38.34219061,-120.9349804
26,27,1.8401194355797015,0.07325980249708859,Amador County,0.04571661628948139,2.78384849,66,0.015498005447188648,'Substation',' ',38.37390104,-120.9575497
27,28,0.0,0.0,Amador County,0.0,0.0,66,0.0,'Substation',' ',38.27717343,-120.9138995
28,29,3.3742091634174436,0.07325818800246409,Amador County,0.045715608789751186,4.31791742,66,0.009991436443355203,'Substation',' ',38.36910799,-120.796754
29,30,1.4770561421498223,0.07325719679126014,Amador County,0.04571499024014106,2.42075163,66,0.01782133676255586,'Substation',' ',38.36863575,-120.8054803
30,31,0.42292963317329013,0.07325838752538662,Amador County,0.04571573329886233,1.36664046,66,0.03156823885519877,'Substation',' ',38.48076425,-120.8449436
