,bus_i,l_ren,c_vec,county,carb_inten_no_renew,pd,kV,carb_inten_inc_all,Type,Import,Lat,Lon
0,1,30.98677077373807,0.5924262599396709,Alameda County,0.21109439193739726,32.8261954,115,0.011828730630033268,'Substation',' ',37.77243572,-122.2429162
1,2,5.513585837635908,0.5018909470670839,Alameda County,0.24533279816149806,7.06750042,66,0.053940741413544664,'Substation',' ',37.77848161,-121.6259513
2,3,-2.1442177481726645,0.6925499564533184,Alameda County,0.33853015216990223,0.0,66,0.0,'Substation',' ',37.7483765,-121.6772083
3,4,11.184319707123016,0.6678496021698822,Alameda County,0.22870659699192944,13.2144497,230,0.03513609213118763,'Substation',' ',37.69128098,-122.0612774
4,5,65.6571576154939,0.37111729230597046,Alameda County,0.16671328993752427,67.2242145,115,0.003886236688347755,'Substation',' ',37.59578193,-122.0174353
5,6,-1.5722185678079619,0.2563703822003399,Trinity County,0.13973900354444274,0.0,66,0.0,'Substation',' ',40.09403073,-123.5091868
6,7,73.39728809989991,0.6449558669059188,Alameda County,0.20812962747566904,75.42445,115,0.005593841931902715,'Substation',' ',37.55699202,-122.05794
7,8,36.2229474466095,0.6348558597253873,Alameda County,0.20407201726730603,38.1195455,115,0.010153389439038426,'Substation',' ',37.73868954,-122.1937991
8,9,3.002664750630191,0.4038847543190894,Alameda County,0.1814330874472724,4.70808349,115,0.0657208794048594,'Substation',' ',37.49369132,-121.9394285
9,10,11.179069372078207,1.242653798642169,Alameda County,0.2682713627175634,14.4496607,115,0.06072156368583969,'Substation',' ',37.67126804,-122.1595387
10,11,1.9132561065913112,0.5079639115622444,Alameda County,0.21410594205026146,3.64558756,115,0.1017401040767667,'Substation',' ',37.876174,-122.245764
11,12,1.6920605336427386,0.4038825179833938,Alameda County,0.18143208284067242,3.39746983,66,0.09107246751737705,'Substation',' ',37.66794608,-121.8318768
12,13,18.19534906754507,0.5121008529373826,Alameda County,0.23004591740396743,20.3577144,115,0.024435126011352684,'Substation',' ',37.59531056,-122.0174915
13,14,20.54455064132362,0.5663710240111922,Alameda County,0.19885879359713093,22.333207,66,0.015926510046059314,'Substation',' ',37.70853376,-121.9070045
14,15,12.787505176146194,0.5144419200710019,Alameda County,0.22782407254384354,14.4729224,66,0.02653082807062607,'Substation',' ',37.68002781,-121.7805048
15,16,11.412525184316136,0.47991005904721623,Alameda County,0.21300811739133335,13.0557054,66,0.026809024373168306,'Substation',' ',37.71164362,-121.8938504
16,17,25.306590406911912,0.47991110387008795,Alameda County,0.21300858113604687,26.9497742,66,0.012987576285943103,'Substation',' ',37.67255501,-121.859528
17,18,-2.144220156578234,0.6925507343319521,Alameda County,0.3385305324101575,0.0,230,0.0,'Substation',' ',37.79905699,-121.6199438
18,19,24.881584375939326,0.7980965144319573,Alameda County,0.28442963866821985,27.3597646,115,0.025762937510226427,'Substation',' ',37.71062477,-122.1481883
19,20,39.75737582841857,0.8429361421308407,Alameda County,0.22893669508249015,42.1340813,115,0.012913894858040351,'Substation',' ',37.76299826,-122.2144948
20,21,5.026033533184683,0.9063503119815206,Alameda County,0.26200045492100343,7.41383673,115,0.08438350433263983,'Substation',' ',37.58690266,-121.869684
21,22,2.7260712190402443,0.6024360155243443,Alameda County,0.19410503423763004,4.81459929,115,0.08420094556195035,'Substation',' ',37.60924399,-121.842671
22,23,-2.1442177481726645,0.6925499564533184,Alameda County,0.33853015216990223,0.0,66,0.0,'Substation',' ',37.71111924,-121.7158749
23,24,2.5201307740393535,0.520086555653799,Alameda County,0.23363325434546245,4.71621604,66,0.10879029780546404,'Substation',' ',37.66968929,-121.8544376
24,25,0.7345901619002315,0.4889691832013978,Amador County,0.19268613823852612,2.56578464,66,0.1375196448088323,'Substation',' ',38.408767,-120.822098
25,26,1.2830412705046845,0.48897598195375996,Amador County,0.19268881739578694,3.11426121,66,0.11330314984494728,'Substation',' ',38.34219061,-120.9349804
26,27,1.2191957950621841,0.48896733990539504,Amador County,0.192685411858213,3.05038337,66,0.11567173344068399,'Substation',' ',38.37390104,-120.9575497
27,28,0.0,0.0,Amador County,0.0,0.0,66,0.0,'Substation',' ',38.27717343,-120.9138995
28,29,2.900108578408966,0.4889761453967731,Amador County,0.19268888180312418,4.73132913,66,0.07457858684647808,'Substation',' ',38.36910799,-120.796754
29,30,0.8212969926459897,0.4889774500028982,Amador County,0.19268939590406295,2.65252243,66,0.13302723449086828,'Substation',' ',38.36863575,-120.8054803
30,31,-0.3336822613043957,0.4889624898159569,Amador County,0.1926835006027882,1.49748715,66,0.23561880472021268,'Substation',' ',38.48076425,-120.8449436
31,32,-2.5268559215137576,0.674726082230399,Amador County,0.2658866194850501,0.0,115,0.0,'Substation',' ',38.4984199,-120.2184202
32,33,1.0358696310469007,0.48897766671769727,Amador County,0.1926894813040006,2.86709588,66,0.12307158561472432,'Substation',' ',38.4127977,-120.6602339
33,34,-3.6150067477912637,1.590602969028156,San Joaquin County,0.44000000365704867,0.0,115,0.0,'Substation',' ',37.71296547,-121.4775277
34,35,0.0,0.0,Butte County,0.0,0.0,66,0.0,'Substation',' ',39.48122633,-121.5654854
35,36,3.875221557917742,0.39019772774326256,Butte County,0.30178545700530673,4.78209773,66,0.057230540965767226,'Substation',' ',39.36471317,-121.6856152
36,37,6.336726174087987,0.4896551065421654,Butte County,0.31162325478860375,7.47545898,66,0.04746940947201356,'Substation',' ',39.47437782,-121.5747818
37,38,0.6145229555113191,0.39020132580007033,Butte County,0.30178823980269603,1.52140749,66,0.17989071906542697,'Substation',' ',39.4087526,-121.6886266
38,39,1.6353421123698841,0.0,Santa Barbara County,0.0,3.46667573,115,0.0,'Substation',' ',34.64326979,-120.4372802
39,40,-1.1492815707205226,0.50568389111703,Butte County,0.4389392030972027,0.0,66,0.0,'Substation',' ',39.81095374,-121.9196266
40,41,0.891627275574947,0.4896538890027726,Butte County,0.31162247992976266,2.03035725,66,0.17477409879502248,'Substation',' ',39.38767374,-121.4031757
41,42,1.9810935459867516,0.39018911895707503,Butte County,0.301778798825904,2.88794971,115,0.09476271797121603,'Substation',' ',39.71220645,-121.8133571
42,43,-1.701449535119371,0.7354886804021608,Butte County,0.41230969462387757,0.0,115,0.0,'Substation',' ',39.71884016,-121.8209206
43,44,3.3921156689344425,0.6419692959581895,Butte County,0.40855810305658985,4.88506752,115,0.12486164699442447,'Substation',' ',39.72551493,-121.8470758
44,45,-1.8560889378461336,0.6074765502010027,Riverside County,0.2632349627022136,0.0,115,0.0,'Substation',' ',33.81774602,-116.3674057
45,46,-1.5713042124111694,0.6756608113368028,Butte County,0.42999984754320575,0.0,115,0.0,'Substation',' ',39.60773551,-121.7683336
46,47,7.416338176471612,0.3658912425912642,Glenn County,0.31799701756685894,8.2481378,66,0.032069032539110046,'Substation',' ',39.74641854,-122.0113693
47,48,10.036092135537013,0.5031887367190848,Butte County,0.32023624345856627,11.2062985,115,0.03344034519756306,'Substation',' ',39.7602408,-121.9070486
48,49,-1.5713121240765389,0.6756642133529117,Butte County,0.43000201263312005,0.0,66,0.0,'Substation',' ',39.50399795,-121.560155
49,50,-1.5713063420768223,0.6756617270930335,Butte County,0.4300004303430854,0.0,66,0.0,'Substation',' ',39.76066295,-121.6187304
50,51,-1.2513765246726847,0.5384244194633584,Butte County,0.4164264626304509,0.0,66,0.0,'Substation',' ',39.37824172,-121.6850945
51,52,0.3660223517136276,0.36467620526314004,Butte County,0.23208496043382063,1.21410655,115,0.16211722735853884,'Substation',' ',39.76876106,-121.8240284
52,53,1.779239926797769,0.39018664888289806,Butte County,0.30177688842917094,2.68609035,115,0.1018828346502366,'Substation',' ',39.48676454,-121.6880242
53,54,-1.5712860987298256,0.6756530224538251,Butte County,0.42999489059078705,0.0,115,0.0,'Substation',' ',39.49170026,-121.5409467
54,55,0.00937028943997853,0.4889626177877451,Calaveras County,0.19268355103212098,1.84054018,66,0.19170258866948794,'Substation',' ',38.16989692,-120.6672277
55,56,2.9639465524440256,0.4889715381900941,Tuolumne County,0.19268706625954074,4.79514985,115,0.07358460155960662,'Substation',' ',38.06981688,-120.4221335
56,57,-2.4951486306148176,0.6741527069815665,Calaveras County,0.2710935409057788,0.0,66,0.0,'Substation',' ',38.10148065,-120.9261759
57,58,0.0,0.0,Calaveras County,0.0,0.0,115,0.0,'Substation',' ',38.0571528,-120.5339711
58,59,-2.5268440330065083,0.6747229077376027,Calaveras County,0.2658853685253194,0.0,230,0.0,'Substation',' ',37.9446466,-120.5362212
59,60,0.0,0.0,Calaveras County,0.0,0.0,115,0.0,'Substation',' ',38.14698707,-120.4464194
60,61,-2.526871914816256,0.6747303527937679,Calaveras County,0.2658883023689453,0.0,66,0.0,'Substation',' ',38.19974699,-120.719348
61,62,-1.0916165866824774,0.4749459183166746,Colusa County,0.43356036515303475,0.0,66,0.0,'Substation',' ',39.01747968,-122.0613948
62,63,3.617170598186342,0.3400283688916054,Colusa County,0.3134722334152259,4.40045156,66,0.05579809915947661,'Substation',' ',39.21353467,-122.0025503
63,64,3.091177070340936,0.3441951122977323,Colusa County,0.3142028446114458,3.88227576,66,0.06402570915242388,'Substation',' ',38.96982277,-122.0433322
64,65,3.4111950134020885,0.34419337932787775,Colusa County,0.31420126264808135,4.20228972,66,0.05914940954791597,'Substation',' ',38.96922396,-122.0704684
65,66,-1.096300129234654,0.4774425323225061,Colusa County,0.4339969860312514,0.0,66,0.0,'Substation',' ',39.27695996,-122.1532889
66,67,1.077714621847365,0.3395536643312499,Colusa County,0.3133865803646717,1.86010355,66,0.13181534474730458,'Substation',' ',39.40274718,-122.0132647
67,68,-1.096300129234654,0.4774425323225061,Colusa County,0.4339969860312514,0.0,66,0.0,'Substation',' ',39.15748765,-122.1477121
68,69,9.581422233118987,0.6290796454276453,Contra Costa County,0.31886436510176297,11.0111487,115,0.04140247621314939,'Substation',' ',37.99392322,-122.1301156
69,70,-0.1376170669685195,0.5018696509298928,Contra Costa County,0.24532238824883146,1.41623158,66,0.2691606841951177,'Substation',' ',37.81698936,-121.5871457
70,71,0.0,0.0,Contra Costa County,0.0,0.0,66,0.0,'Substation',' ',38.01132999,-121.748771
71,72,-0.1290618963726713,0.5018701222953976,Contra Costa County,0.24532261866027633,1.42478821,66,0.267544730104759,'Substation',' ',37.88699377,-121.5769277
72,73,-2.2130064113431165,0.6215850669532181,Contra Costa County,0.24484025848194918,0.0,66,0.0,'Substation',' ',38.01049965,-121.7562696
73,74,31.763101581321212,0.7642644353267598,Contra Costa County,0.23456390618761896,33.8225847,115,0.014282776119258447,'Substation',' ',38.02639867,-121.8496279
74,75,2.873928571269629,0.6290905846413631,Contra Costa County,0.3188699099091053,4.3036799,115,0.1059336865143425,'Substation',' ',38.01420008,-122.1158065
