,bus_i,l_ren,c_vec,county,carb_inten_no_renew,pd,kV,carb_inten_inc_all,Type,Import,Lat,Lon
0,1,29.021391494706787,0.34202457041734496,Alameda County,0.14468500417289587,30.2693297,115,0.005965046012907406,'Substation',' ',37.77243572,-122.2429162
1,2,5.4446798462881585,0.30156870555482407,Alameda County,0.18978830101365102,6.5170056,66,0.031228281118885825,'Substation',' ',37.77848161,-121.6259513
2,3,-1.748662031319261,0.49177383217033827,Alameda County,0.30949139738776144,0.0,66,0.0,'Substation',' ',37.7483765,-121.6772083
3,4,10.751305293541378,0.4055118003128843,Alameda County,0.164942059360699,12.1851627,230,0.01940912889500243,'Substation',' ',37.69128098,-122.0612774
4,5,60.93043651837233,0.19860849887524895,Alameda County,0.11169365231543055,61.9880514,115,0.0019056715964481236,'Substation',' ',37.59578193,-122.0174353
5,6,-1.2557600778562132,0.08753402750855227,Trinity County,0.05725943563198818,0.0,66,0.0,'Substation',' ',40.09403073,-123.5091868
6,7,68.17378851632475,0.38999586054388224,Alameda County,0.15522478903637701,69.5495631,115,0.00307053430667202,'Substation',' ',37.55699202,-122.05794
7,8,33.92284700830428,0.351799299707923,Alameda County,0.1367053099169061,35.1503752,115,0.0047740492362511825,'Substation',' ',37.73868954,-122.1937991
8,9,3.1286807225828204,0.22772903130456873,Alameda County,0.12807048735935125,4.34136605,115,0.03577426992037511,'Substation',' ',37.49369132,-121.9394285
9,10,11.10019983941531,0.7684758032819605,Alameda County,0.19978757146349316,13.3241619,115,0.03334693637362371,'Substation',' ',37.67126804,-122.1595387
10,11,2.1067852971961925,0.30418547004772073,Alameda County,0.14960169005705473,3.36162901,115,0.055843979104915877,'Substation',' ',37.876174,-122.245764
11,12,1.920195738503093,0.2277208313226773,Alameda County,0.12806587584508292,3.1328374,66,0.04957104268029932,'Substation',' ',37.66794608,-121.8318768
12,13,17.047366755887317,0.3238730493268278,Alameda County,0.18214005931624888,18.7720309,115,0.0167339608155712,'Substation',' ',37.59531056,-122.0174915
13,14,19.40449117002432,0.3158572267060953,Alameda County,0.1311793445639926,20.5936506,66,0.007574817968714153,'Substation',' ',37.70853376,-121.9070045
14,15,12.165725195284965,0.3027045017901199,Alameda County,0.16882218076297573,13.3456117,66,0.014925581326391888,'Substation',' ',37.68002781,-121.7805048
15,16,10.905924493176496,0.28063789603243694,Alameda County,0.1566428535163914,12.0387831,66,0.014740211143386858,'Substation',' ',37.71164362,-121.8938504
