,bus_i,l_ren,c_vec,county,carb_inten_no_renew,pd,kV,carb_inten_inc_all,Type,Import,Lat,Lon
0,1,28.007451159099773,0.771186645610076,Alameda County,0.25739274164079584,30.323375,115,0.019658167563491577,'Substation',' ',37.77243572,-122.2429162
1,2,4.7074845273079955,0.5837249398654143,Alameda County,0.282191440312893,6.52864163,66,0.07871697896285233,'Substation',' ',37.77848161,-121.6259513
2,3,-2.176128845302392,0.697501976894719,Alameda County,0.3371949252783214,0.0,66,0.0,'Substation',' ',37.7483765,-121.6772083
3,4,9.796491935596858,0.808680331502214,Alameda County,0.2696551230557994,12.206919,230,0.05324717946180017,'Substation',' ',37.69128098,-122.0612774
4,5,60.19544478938155,0.4643417854960382,Alameda County,0.2072100748443311,62.0987302,115,0.006350853086918238,'Substation',' ',37.59578193,-122.0174353
5,6,-1.6539091224541698,0.30554849055075517,Trinity County,0.16275656738544655,0.0,66,0.0,'Substation',' ',40.09403073,-123.5091868
6,7,67.24220309855626,0.7822853736433413,Alameda County,0.24860070715080146,69.6737428,115,0.008675900919796177,'Substation',' ',37.55699202,-122.05794
7,8,32.758667973260636,0.8483047813234689,Alameda County,0.25478658440818147,35.2131355,115,0.017759435188005893,'Substation',' ',37.73868954,-122.1937991
8,9,2.359607688477886,0.4853778326030036,Alameda County,0.216597300012548,4.34911752,115,0.09908273480182003,'Substation',' ',37.49369132,-121.9394285
9,10,9.414139172682098,1.5284255273416547,Alameda County,0.3096864957295006,13.3479522,115,0.09126858959572384,'Substation',' ',37.67126804,-122.1595387
10,11,1.327524633042303,0.6036832226991081,Alameda County,0.2515475209817485,3.36763113,115,0.15238715644265577,'Substation',' ',37.876174,-122.245764
11,12,1.1488889099893693,0.4853857172978469,Alameda County,0.216600818516072,3.13843106,66,0.13730951864991048,'Substation',' ',37.66794608,-121.8318768
12,13,16.53127716117125,0.5548506851797178,Alameda County,0.2475991943751068,18.8055485,115,0.029943702587797116,'Substation',' ',37.59531056,-122.0174915
13,14,18.408035164986554,0.7171002414182462,Alameda County,0.246606024413732,20.6304205,66,0.02656531466157201,'Substation',' ',37.70853376,-121.9070045
14,15,11.38461314566953,0.608226218543873,Alameda County,0.2642317267911526,13.3694401,66,0.03922783973012934,'Substation',' ',37.68002781,-121.7805048
15,16,10.103482621926496,0.5764888826060197,Alameda County,0.2515121310818341,12.0602783,66,0.040808167012529865,'Substation',' ',37.71164362,-121.8938504
16,17,22.938214553483355,0.5764856915359547,Alameda County,0.2515107388731434,24.8949994,66,0.019769126910007945,'Substation',' ',37.67255501,-121.859528
17,18,-2.1761230603993296,0.6975001226932407,Alameda County,0.33719402889759464,0.0,230,0.0,'Substation',' ',37.79905699,-121.6199438
18,19,22.614988368838205,0.8726626606297363,Alameda County,0.30301471686604553,25.27373,115,0.03187649162139738,'Substation',' ',37.71062477,-122.1481883
19,20,35.94565620346759,1.082955278771844,Alameda County,0.27711185285633816,38.9215843,115,0.02118785665149121,'Substation',' ',37.76299826,-122.2144948
20,21,4.059082942822884,1.051745724365432,Alameda County,0.30035651783193346,6.84857165,115,0.12233808119963532,'Substation',' ',37.58690266,-121.869684
21,22,2.0292331493757825,0.6950016241083941,Alameda County,0.22558876234974407,4.44751206,115,0.1226610606344718,'Substation',' ',37.60924399,-121.842671
