,bus_i,l_ren,c_vec,county,carb_inten_no_renew,pd,kV,carb_inten_inc_all,Type,Import,Lat,Lon
0,1,25.740818137067652,0.7069363657232925,Alameda County,0.260996692625045,27.931219,115,0.02046768459150984,'Substation',' ',37.77243572,-122.2429162
1,2,4.244079528933805,0.5691206940768834,Alameda County,0.29097627117251207,6.01360896,66,0.08562097718799096,'Substation',' ',37.77848161,-121.6259513
2,3,-2.051438513452431,0.6597890321206095,Alameda County,0.33733258046146614,0.0,66,0.0,'Substation',' ',37.7483765,-121.6772083
3,4,8.919676232749548,0.7661432999943867,Alameda County,0.27226880201834236,11.2439375,230,0.0562813365702108,'Substation',' ',37.69128098,-122.0612774
4,5,55.32977937512124,0.4420354817859046,Alameda County,0.20785681307556292,57.1998746,115,0.006795679821142952,'Substation',' ',37.59578193,-122.0174353
5,6,-1.559340100202396,0.26399153392101593,Trinity County,0.1497418832480203,0.0,66,0.0,'Substation',' ',40.09403073,-123.5091868
6,7,61.80220780513767,0.7565735770260906,Alameda County,0.2530030312071241,64.1773078,115,0.009363239417783633,'Substation',' ',37.55699202,-122.05794
7,8,30.088744721146824,0.7913584026450058,Alameda County,0.25990309551945473,32.4352357,115,0.018802399793025577,'Substation',' ',37.73868954,-122.1937991
8,9,2.066666007356112,0.4584070508669344,Alameda County,0.21555515928180136,4.00602353,115,0.10435248733994905,'Substation',' ',37.49369132,-121.9394285
9,10,8.658692359998792,1.3888626677628493,Alameda County,0.3087526366196215,12.2949564,115,0.09131436283869131,'Substation',' ',37.67126804,-122.1595387
10,11,1.1157532227711493,0.5803472274575971,Alameda County,0.25533478477530414,3.10196483,115,0.16349279925587984,'Substation',' ',37.876174,-122.245764
11,12,0.9514690690526613,0.45841161714541034,Alameda County,0.21555730646710822,2.89084591,66,0.14461056074043657,'Substation',' ',37.66794608,-121.8318768
12,13,15.153966987293542,0.5124622332618077,Alameda County,0.24097334041382762,17.3220128,115,0.03016053894487867,'Substation',' ',37.59531056,-122.0174915
13,14,16.83164344454162,0.6880845477218956,Alameda County,0.25106676206039097,19.0029242,66,0.02868697591273742,'Substation',' ',37.70853376,-121.9070045
14,15,10.39161469460144,0.5850928972708381,Alameda County,0.2700819796164584,12.3147493,66,0.04217739140617015,'Substation',' ',37.68002781,-121.7805048
15,16,9.20549002871492,0.5533060553697795,Alameda County,0.256182923184663,11.1088648,66,0.043893964109073605,'Substation',' ',37.71164362,-121.8938504
16,17,21.02770485317821,0.5533056412820365,Alameda County,0.25618273146037696,22.9310782,66,0.02126421525951997,'Substation',' ',37.67255501,-121.859528
17,18,-2.0514475565579984,0.6597919405879267,Alameda County,0.3373340674834347,0.0,230,0.0,'Substation',' ',37.79905699,-121.6199438
18,19,20.769324009089935,0.8094912715553965,Alameda County,0.29960754086734354,23.2799316,115,0.032310961188367515,'Substation',' ',37.71062477,-122.1481883
19,20,33.02881280465521,1.0084623074652466,Alameda County,0.2798507166244706,35.8511315,115,0.022030766572454778,'Substation',' ',37.76299826,-122.2144948
20,21,3.58381415912217,1.0322549649792556,Alameda County,0.3107995344928094,6.3083003,115,0.13423093132027025,'Substation',' ',37.58690266,-121.869684
21,22,1.7199168485607075,0.6832476793428964,Alameda County,0.22987497752455288,4.09665591,115,0.13336556702173316,'Substation',' ',37.60924399,-121.842671
22,23,-2.051454630976892,0.6597942158810755,Alameda County,0.3373352307802944,0.0,66,0.0,'Substation',' ',37.71111924,-121.7158749
23,24,1.8302769892259687,0.515918102964805,Alameda County,0.2425983820506828,4.01294336,66,0.13195086065361653,'Substation',' ',37.66968929,-121.8544376
24,25,0.0996904061849948,0.5533447310549194,Amador County,0.22821771760050638,2.18318001,66,0.21779662686955611,'Substation',' ',38.408767,-120.822098
25,26,0.5664421836301479,0.553328010467261,Amador County,0.22821082147565294,2.64986883,66,0.17942794038312027,'Substation',' ',38.34219061,-120.9349804
26,27,0.5121051197596205,0.5533239055426236,Amador County,0.22820912846860128,2.59551631,66,0.18318261000120176,'Substation',' ',38.37390104,-120.9575497
27,28,0.0,0.0,Amador County,0.0,0.0,66,0.0,'Substation',' ',38.27717343,-120.9138995
28,29,1.9423954496351485,0.5533228883830276,Amador County,0.22820870895825193,4.02580281,66,0.11810109098288953,'Substation',' ',38.36910799,-120.796754
29,30,0.1735610302351187,0.5533269330916012,Amador County,0.228210377130202,2.25698362,66,0.2106611012674632,'Substation',' ',38.36863575,-120.8054803
